SLAM_X,SLAM_Y,SLAM_Z,GPS_X,GPS_Y,GPS_Z
1.16,15.67,-7.04,-0.83,13.68,-9.22
1.36,15.67,-7.04,-0.82,13.68,-9.22
1.44,15.67,-7.04,-0.81,13.68,-9.22
1.56,15.67,-7.03,-0.80,13.68,-9.22
1.67,15.68,-7.03,-0.80,13.68,-9.22
1.84,15.69,-7.03,-0.79,13.69,-9.22
1.97,15.68,-7.02,-0.19,13.82,-9.25
2.12,15.70,-7.01,-0.18,13.82,-9.25
2.23,15.71,-7.00,-0.17,13.83,-9.25
2.43,15.72,-6.99,-0.15,13.83,-9.25
2.60,15.73,-6.99,-0.15,13.83,-9.25
2.74,15.73,-6.99,-0.13,13.83,-9.25
2.92,15.73,-6.98,-0.13,13.84,-9.25
3.10,15.73,-6.97,0.53,13.97,-9.25
3.31,15.72,-6.96,0.54,13.97,-9.25
3.45,15.75,-6.95,0.55,13.98,-9.25
3.76,15.74,-6.94,0.57,13.98,-9.25
3.94,15.75,-6.93,0.58,13.98,-9.25
4.11,15.74,-6.92,0.60,13.98,-9.25
4.35,15.77,-6.90,1.61,14.16,-9.29
4.55,15.77,-6.88,1.64,14.16,-9.29
4.76,15.76,-6.86,1.66,14.17,-9.29
4.95,15.79,-6.85,1.67,14.17,-9.29
5.20,15.79,-6.83,1.68,14.17,-9.29
5.41,15.82,-6.81,1.70,14.17,-9.29
5.55,15.83,-6.80,1.71,14.18,-9.29
5.93,15.84,-6.77,2.88,14.39,-9.29
6.15,15.84,-6.74,2.91,14.40,-9.29
6.39,15.86,-6.72,2.92,14.40,-9.29
6.59,15.87,-6.70,2.95,14.40,-9.29
6.81,15.88,-6.67,2.98,14.41,-9.29
7.00,15.90,-6.65,2.99,14.41,-9.29
7.19,15.92,-6.63,3.01,14.42,-9.29
7.50,15.93,-6.60,4.34,14.69,-9.31
7.77,15.94,-6.58,4.38,14.70,-9.31
7.99,15.96,-6.55,4.40,14.70,-9.31
8.21,15.96,-6.53,4.41,14.71,-9.31
8.55,15.98,-6.49,4.43,14.71,-9.31
8.78,15.97,-6.48,4.44,14.72,-9.31
9.11,15.99,-6.45,4.46,14.72,-9.31
9.28,15.98,-6.44,5.71,14.95,-9.29
9.52,16.02,-6.41,5.73,14.95,-9.29
9.76,16.01,-6.39,5.75,14.96,-9.29
9.82,16.01,-6.39,5.77,14.96,-9.29
10.26,16.03,-6.35,5.79,14.96,-9.29
10.59,16.04,-6.33,5.81,14.97,-9.29
10.83,16.03,-6.32,5.83,14.97,-9.29
11.02,16.08,-6.31,7.23,15.23,-9.25
11.29,16.10,-6.29,7.25,15.23,-9.25
11.51,16.09,-6.28,7.28,15.24,-9.25
11.79,16.14,-6.26,7.31,15.24,-9.25
12.02,16.13,-6.25,7.32,15.24,-9.25
12.20,16.15,-6.24,7.34,15.24,-9.25
12.48,16.19,-6.22,7.36,15.25,-9.25
12.74,16.19,-6.20,8.72,15.47,-9.24
12.89,16.21,-6.20,8.75,15.48,-9.24
13.15,16.21,-6.17,8.77,15.48,-9.24
13.41,16.25,-6.16,8.79,15.49,-9.24
13.72,16.28,-6.14,8.81,15.49,-9.24
13.92,16.32,-6.12,8.83,15.50,-9.24
14.16,16.33,-6.11,8.85,15.50,-9.24
14.34,16.35,-6.10,10.10,15.77,-9.24
14.52,16.35,-6.09,10.13,15.78,-9.24
14.80,16.34,-6.07,10.15,15.78,-9.24
15.03,16.34,-6.05,10.17,15.78,-9.24
15.24,16.33,-6.03,10.18,15.79,-9.24
15.41,16.36,-6.03,10.20,15.79,-9.24
15.61,16.34,-6.01,10.23,15.80,-9.24
15.78,16.34,-6.00,11.42,16.01,-9.22
16.00,16.33,-6.00,11.45,16.01,-9.21
16.14,16.31,-5.99,11.47,16.02,-9.21
16.40,16.30,-5.97,11.49,16.02,-9.21
16.59,16.28,-5.97,11.51,16.02,-9.21
16.77,16.28,-5.97,11.52,16.02,-9.21
16.89,16.28,-5.96,11.54,16.03,-9.21
17.04,16.25,-5.96,12.51,16.13,-9.18
17.20,16.23,-5.95,12.53,16.13,-9.18
17.35,16.22,-5.95,12.55,16.14,-9.18
17.48,16.23,-5.94,12.57,16.14,-9.18
17.60,16.21,-5.94,12.58,16.14,-9.18
17.75,16.21,-5.93,12.60,16.14,-9.18
17.88,16.21,-5.93,12.63,16.14,-9.18
18.00,16.22,-5.94,13.43,16.18,-9.17
18.12,16.20,-5.92,13.45,16.18,-9.17
18.25,16.19,-5.92,13.47,16.18,-9.17
18.36,16.19,-5.92,13.48,16.18,-9.17
18.45,16.24,-5.91,13.49,16.18,-9.17
18.64,16.24,-5.92,13.51,16.19,-9.17
18.80,16.28,-5.91,13.53,16.19,-9.17
18.86,16.30,-5.90,14.13,16.26,-9.17
19.05,16.38,-5.91,14.15,16.26,-9.17
19.20,16.42,-5.90,14.16,16.26,-9.17
19.32,16.46,-5.90,14.17,16.26,-9.17
19.46,16.50,-5.91,14.18,16.27,-9.17
19.63,16.57,-5.92,14.20,16.27,-9.17
19.77,16.61,-5.92,14.21,16.27,-9.17
19.88,16.65,-5.92,14.83,16.54,-9.15
20.00,16.72,-5.93,14.85,16.55,-9.15
20.12,16.75,-5.94,14.86,16.56,-9.14
20.22,16.78,-5.95,14.86,16.56,-9.14
20.35,16.82,-5.95,14.88,16.57,-9.14
20.43,16.85,-5.97,14.89,16.58,-9.14
20.48,16.89,-5.96,14.90,16.58,-9.14
20.50,16.89,-5.96,15.42,16.87,-9.17
20.52,16.88,-5.97,15.43,16.87,-9.17
20.58,16.93,-5.97,15.43,16.87,-9.17
20.63,16.95,-5.98,15.44,16.88,-9.17
20.66,16.99,-5.98,15.45,16.88,-9.18
20.67,16.97,-5.98,15.45,16.88,-9.18
20.71,16.99,-5.99,15.71,17.03,-9.21
20.73,16.98,-5.98,15.71,17.03,-9.21
20.74,16.97,-5.99,15.71,17.03,-9.21
20.72,16.97,-5.99,15.71,17.04,-9.21
20.77,16.97,-5.99,15.71,17.04,-9.21
20.76,16.95,-6.00,15.72,17.04,-9.21
20.79,16.95,-6.01,15.72,17.04,-9.21
20.77,16.94,-6.01,15.83,17.12,-9.19
20.75,16.95,-6.01,15.84,17.12,-9.19
20.78,16.90,-6.01,15.84,17.12,-9.19
20.76,16.91,-6.02,15.84,17.12,-9.19
20.77,16.90,-6.03,15.84,17.12,-9.19
20.73,16.88,-6.04,15.85,17.12,-9.19
20.75,16.88,-6.06,15.85,17.13,-9.19
20.74,16.87,-6.08,15.94,17.17,-9.13
20.72,16.84,-6.09,15.94,17.17,-9.12
20.72,16.82,-6.11,15.94,17.17,-9.12
20.69,16.80,-6.13,15.94,17.17,-9.12
20.67,16.77,-6.16,15.95,17.17,-9.12
20.66,16.76,-6.17,15.95,17.17,-9.12
20.62,16.71,-6.20,15.95,17.17,-9.11
20.61,16.67,-6.21,15.97,17.18,-9.14
20.58,16.65,-6.23,15.97,17.18,-9.14
20.54,16.57,-6.23,15.97,17.18,-9.14
20.53,16.57,-6.26,15.97,17.18,-9.14
20.52,16.50,-6.25,15.97,17.18,-9.15
20.51,16.47,-6.26,15.97,17.18,-9.15
20.47,16.44,-6.25,15.97,17.18,-9.15
20.47,16.39,-6.25,16.01,17.08,-9.27
20.44,16.33,-6.25,16.01,17.08,-9.27
20.40,16.27,-6.26,16.01,17.08,-9.27
20.34,16.18,-6.24,16.01,17.08,-9.27
20.31,16.09,-6.24,16.01,17.07,-9.27
20.31,16.04,-6.25,16.01,17.07,-9.27
20.28,15.99,-6.25,16.01,17.07,-9.27
20.26,15.92,-6.25,16.04,16.88,-9.23
20.24,15.82,-6.25,16.04,16.88,-9.23
20.21,15.73,-6.25,16.04,16.87,-9.23
20.20,15.65,-6.27,16.04,16.86,-9.23
20.18,15.55,-6.27,16.04,16.86,-9.23
20.18,15.46,-6.27,16.04,16.86,-9.23
20.16,15.38,-6.27,16.04,16.85,-9.23
20.16,15.29,-6.27,16.07,16.45,-9.23
20.20,15.18,-6.27,16.07,16.44,-9.23
20.18,15.16,-6.27,16.07,16.44,-9.23
20.18,15.04,-6.28,16.07,16.43,-9.23
20.15,14.90,-6.26,16.07,16.42,-9.23
20.19,14.87,-6.27,16.07,16.42,-9.23
20.13,14.78,-6.25,16.07,16.41,-9.23
20.17,14.70,-6.25,16.12,15.97,-9.27
20.18,14.60,-6.24,16.13,15.96,-9.27
20.19,14.50,-6.23,16.13,15.95,-9.27
20.21,14.42,-6.22,16.13,15.94,-9.27
20.21,14.36,-6.21,16.13,15.94,-9.27
20.24,14.26,-6.19,16.13,15.93,-9.28
20.28,14.16,-6.18,16.13,15.92,-9.28
20.31,14.09,-6.18,16.22,15.55,-9.28
20.35,14.01,-6.16,16.22,15.53,-9.28
20.42,13.90,-6.15,16.23,15.52,-9.28
20.51,13.81,-6.15,16.23,15.51,-9.28
20.56,13.71,-6.14,16.23,15.51,-9.27
20.63,13.62,-6.12,16.24,15.50,-9.27
20.69,13.53,-6.12,16.50,15.06,-9.22
20.73,13.45,-6.12,16.51,15.05,-9.22
20.83,13.34,-6.12,16.52,15.04,-9.22
20.89,13.23,-6.10,16.52,15.03,-9.22
20.98,13.19,-6.13,16.53,15.03,-9.22
21.05,13.11,-6.13,16.53,15.02,-9.22
21.16,12.93,-6.11,16.54,15.01,-9.22
21.29,12.73,-6.09,16.96,14.51,-9.19
21.37,12.61,-6.09,16.97,14.50,-9.19
21.45,12.52,-6.08,16.98,14.49,-9.19
21.56,12.33,-6.06,16.99,14.48,-9.19
21.82,12.06,-6.04,17.00,14.47,-9.19
21.91,11.91,-6.04,17.00,14.46,-9.19
22.10,11.69,-6.01,17.01,14.45,-9.19
22.16,11.64,-6.02,17.58,13.82,-9.19
22.38,11.38,-6.02,17.59,13.79,-9.19
22.54,11.21,-6.03,17.60,13.78,-9.19
22.61,11.10,-6.02,17.61,13.77,-9.18
22.74,10.84,-6.01,17.62,13.76,-9.18
22.94,10.61,-6.02,17.63,13.75,-9.18
23.10,10.43,-6.02,17.65,13.73,-9.18
23.27,10.27,-6.02,18.53,12.75,-9.12
23.51,9.98,-6.01,18.56,12.73,-9.13
23.54,9.87,-6.01,18.56,12.72,-9.13
23.77,9.70,-6.00,18.57,12.71,-9.13
23.99,9.49,-5.99,18.59,12.69,-9.13
24.07,9.33,-5.99,18.60,12.68,-9.13
24.30,9.08,-5.97,18.61,12.67,-9.13
24.54,8.85,-5.96,19.51,11.71,-9.22
24.84,8.57,-5.92,19.53,11.68,-9.22
24.97,8.41,-5.91,19.55,11.67,-9.22
25.33,8.03,-5.89,19.56,11.65,-9.22
25.50,7.73,-5.86,19.58,11.64,-9.22
25.60,7.63,-5.85,19.60,11.62,-9.22
25.99,7.06,-5.82,19.62,11.60,-9.22
26.18,6.79,-5.81,20.75,10.51,-9.19
26.34,6.50,-5.80,20.77,10.48,-9.19
26.50,6.27,-5.76,20.78,10.47,-9.19
26.69,5.98,-5.75,20.80,10.45,-9.19
26.81,5.73,-5.70,20.81,10.43,-9.20
26.92,5.48,-5.68,20.82,10.41,-9.20
27.08,5.23,-5.63,20.84,10.40,-9.20
27.21,5.01,-5.59,21.81,9.10,-9.32
27.37,4.70,-5.55,21.83,9.07,-9.33
27.50,4.46,-5.50,21.85,9.06,-9.33
27.65,4.23,-5.45,21.86,9.04,-9.33
27.75,4.00,-5.38,21.87,9.01,-9.34
27.88,3.75,-5.32,21.88,9.00,-9.34
28.06,3.35,-5.22,22.69,7.79,-9.55
28.14,3.04,-5.14,22.71,7.75,-9.56
28.22,2.82,-5.07,22.72,7.73,-9.56
28.28,2.61,-5.00,22.73,7.70,-9.57
28.45,2.34,-4.91,22.75,7.67,-9.57
28.50,2.12,-4.81,22.76,7.66,-9.58
28.63,1.90,-4.72,22.77,7.64,-9.58
28.73,1.68,-4.63,23.48,6.31,-9.67
28.81,1.51,-4.55,23.50,6.28,-9.67
28.94,1.21,-4.40,23.51,6.26,-9.67
29.04,1.03,-4.32,23.52,6.24,-9.67
29.17,0.81,-4.25,23.53,6.22,-9.67
29.29,0.59,-4.17,23.54,6.19,-9.66
29.40,0.33,-4.07,23.56,6.15,-9.67
29.50,0.17,-4.05,24.21,5.12,-9.53
29.57,0.06,-3.96,24.23,5.10,-9.52
29.60,-0.02,-3.91,24.24,5.08,-9.51
29.68,-0.10,-3.85,24.25,5.07,-9.51
29.72,-0.13,-3.81,24.26,5.05,-9.50
29.79,-0.19,-3.80,24.27,5.03,-9.49
29.84,-0.20,-3.80,24.29,5.00,-9.49
29.85,-0.29,-3.78,24.71,4.38,-9.12
29.92,-0.38,-3.80,24.71,4.37,-9.11
29.96,-0.43,-3.82,24.72,4.37,-9.11
29.96,-0.49,-3.83,24.72,4.36,-9.10
29.98,-0.53,-3.85,24.73,4.36,-9.10
30.00,-0.60,-3.84,24.73,4.35,-9.09
30.06,-0.63,-3.90,24.73,4.34,-9.08
30.06,-0.76,-3.90,24.76,4.04,-8.98
30.11,-0.87,-3.91,24.76,4.03,-8.99
30.14,-0.96,-3.92,24.76,4.03,-8.99
30.13,-1.01,-3.94,24.76,4.02,-8.99
30.25,-1.14,-3.95,24.76,4.02,-8.99
30.25,-1.18,-4.00,24.76,4.01,-8.98
30.25,-1.30,-3.99,24.76,4.01,-8.99
30.36,-1.42,-3.99,24.88,3.55,-8.98
30.38,-1.51,-4.02,24.88,3.54,-8.98
30.45,-1.72,-4.00,24.89,3.52,-8.98
30.46,-1.85,-4.04,24.89,3.51,-8.98
30.52,-2.00,-4.04,24.89,3.50,-8.98
30.55,-2.15,-4.07,24.89,3.49,-8.98
30.63,-2.23,-4.09,24.90,3.48,-8.98
30.66,-2.37,-4.10,25.10,2.87,-9.01
30.74,-2.57,-4.10,25.10,2.85,-9.02
30.79,-2.82,-4.11,25.11,2.84,-9.02
30.84,-3.00,-4.12,25.11,2.82,-9.02
30.85,-3.12,-4.13,25.12,2.80,-9.02
30.90,-3.29,-4.13,25.12,2.80,-9.02
30.93,-3.53,-4.14,25.13,2.78,-9.03
31.03,-3.70,-4.17,25.40,1.87,-9.03
31.01,-3.93,-4.17,25.41,1.85,-9.03
31.14,-4.10,-4.20,25.41,1.84,-9.03
31.06,-4.24,-4.17,25.41,1.82,-9.03
31.13,-4.38,-4.19,25.41,1.81,-9.03
31.08,-4.53,-4.18,25.42,1.80,-9.03
31.11,-4.72,-4.19,25.42,1.79,-9.03
31.13,-4.91,-4.19,25.63,0.82,-9.05
31.19,-5.10,-4.20,25.63,0.79,-9.05
31.20,-5.29,-4.20,25.64,0.76,-9.05
31.22,-5.44,-4.19,25.64,0.75,-9.05
31.27,-5.61,-4.20,25.65,0.73,-9.05
31.30,-5.95,-4.20,25.65,0.72,-9.05
31.32,-6.08,-4.19,25.65,0.70,-9.05
31.35,-6.30,-4.20,25.82,-0.01,-9.10
31.34,-6.44,-4.19,25.82,-0.03,-9.10
31.38,-6.63,-4.17,25.83,-0.05,-9.10
31.41,-6.80,-4.17,25.83,-0.06,-9.10
31.46,-6.98,-4.16,25.84,-0.09,-9.10
31.45,-7.07,-4.18,25.84,-0.12,-9.10
31.48,-7.29,-4.15,26.02,-0.97,-9.17
31.50,-7.42,-4.14,26.02,-0.99,-9.18
31.51,-7.61,-4.12,26.03,-1.01,-9.18
31.52,-7.76,-4.11,26.03,-1.02,-9.18
31.53,-7.98,-4.10,26.03,-1.03,-9.18
31.54,-8.10,-4.09,26.03,-1.06,-9.18
31.57,-8.23,-4.09,26.04,-1.08,-9.18
31.57,-8.35,-4.08,26.16,-1.87,-9.09
31.58,-8.45,-4.08,26.17,-1.88,-9.09
31.59,-8.54,-4.08,26.17,-1.90,-9.09
31.63,-8.67,-4.08,26.17,-1.91,-9.09
31.61,-8.79,-4.08,26.17,-1.93,-9.09
31.71,-8.91,-4.08,26.18,-1.95,-9.09
31.67,-9.05,-4.10,26.18,-1.96,-9.09
31.70,-9.16,-4.11,26.27,-2.52,-9.08
31.70,-9.24,-4.11,26.27,-2.54,-9.08
31.71,-9.29,-4.11,26.28,-2.55,-9.08
31.71,-9.33,-4.11,26.28,-2.56,-9.08
31.73,-9.39,-4.12,26.28,-2.57,-9.08
31.73,-9.43,-4.13,26.28,-2.57,-9.08
31.73,-9.46,-4.13,26.28,-2.58,-9.08
31.74,-9.51,-4.14,26.34,-2.95,-9.09
31.73,-9.50,-4.15,26.34,-2.96,-9.09
31.74,-9.53,-4.15,26.34,-2.96,-9.09
31.75,-9.66,-4.15,26.34,-2.97,-9.09
31.79,-9.76,-4.15,26.34,-2.97,-9.09
31.80,-9.83,-4.16,26.34,-2.97,-9.09
31.83,-9.98,-4.16,26.34,-2.98,-9.09
31.81,-10.05,-4.17,26.35,-3.14,-9.10
31.85,-10.14,-4.17,26.35,-3.14,-9.09
31.86,-10.26,-4.18,26.36,-3.15,-9.09
31.89,-10.35,-4.18,26.36,-3.15,-9.09
31.89,-10.45,-4.18,26.36,-3.16,-9.09
31.99,-10.53,-4.21,26.36,-3.16,-9.09
32.02,-10.61,-4.22,26.46,-3.68,-9.06
32.02,-10.66,-4.20,26.46,-3.69,-9.06
31.99,-10.81,-4.22,26.46,-3.69,-9.06
32.01,-10.88,-4.22,26.46,-3.70,-9.06
32.15,-10.85,-4.20,26.47,-3.71,-9.06
32.23,-11.01,-4.22,26.47,-3.72,-9.06
32.26,-11.11,-4.24,26.47,-3.72,-9.07
32.25,-11.14,-4.23,26.60,-4.12,-9.13
32.26,-11.18,-4.22,26.60,-4.13,-9.13
32.25,-11.21,-4.22,26.60,-4.14,-9.13
32.26,-11.23,-4.22,26.60,-4.14,-9.13
32.28,-11.22,-4.20,26.61,-4.15,-9.13
32.29,-11.26,-4.21,26.61,-4.16,-9.14
32.27,-11.23,-4.20,26.61,-4.16,-9.14
32.31,-11.25,-4.21,26.69,-4.36,-9.16
32.29,-11.28,-4.22,26.69,-4.36,-9.16
32.30,-11.27,-4.21,26.69,-4.36,-9.16
32.29,-11.27,-4.22,26.69,-4.36,-9.16
32.28,-11.26,-4.21,26.69,-4.37,-9.16
32.32,-11.25,-4.21,26.69,-4.37,-9.16
32.33,-11.27,-4.22,26.69,-4.37,-9.16
32.31,-11.27,-4.21,26.70,-4.39,-9.15
32.33,-11.27,-4.22,26.70,-4.39,-9.15
32.33,-11.28,-4.22,26.70,-4.39,-9.15
32.32,-11.29,-4.22,26.70,-4.39,-9.15
32.33,-11.30,-4.22,26.70,-4.39,-9.15
32.34,-11.29,-4.22,26.70,-4.39,-9.15
32.36,-11.35,-4.23,26.70,-4.39,-9.15
32.34,-11.33,-4.23,26.70,-4.40,-9.16
32.37,-11.33,-4.22,26.70,-4.40,-9.16
32.38,-11.38,-4.24,26.70,-4.40,-9.15
32.35,-11.37,-4.25,26.70,-4.40,-9.15
32.38,-11.40,-4.26,26.70,-4.40,-9.15
32.38,-11.38,-4.27,26.70,-4.40,-9.15
32.38,-11.40,-4.28,26.70,-4.40,-9.15
32.39,-11.42,-4.30,26.70,-4.43,-9.09
32.38,-11.43,-4.32,26.70,-4.43,-9.09
32.37,-11.45,-4.34,26.70,-4.43,-9.09
32.42,-11.41,-4.36,26.70,-4.43,-9.09
32.39,-11.45,-4.38,26.70,-4.44,-9.09
32.38,-11.47,-4.40,26.70,-4.44,-9.09
32.38,-11.46,-4.42,26.68,-4.49,-9.09
32.33,-11.44,-4.43,26.68,-4.49,-9.10
32.35,-11.45,-4.44,26.68,-4.49,-9.10
32.37,-11.48,-4.45,26.68,-4.49,-9.10
32.35,-11.47,-4.45,26.68,-4.49,-9.10
32.33,-11.48,-4.45,26.68,-4.49,-9.10
32.33,-11.47,-4.45,26.68,-4.49,-9.10
32.35,-11.45,-4.45,26.60,-4.53,-9.16
32.33,-11.47,-4.47,26.60,-4.53,-9.16
32.34,-11.43,-4.45,26.60,-4.53,-9.16
32.28,-11.44,-4.47,26.60,-4.54,-9.16
32.29,-11.46,-4.46,26.60,-4.54,-9.16
32.30,-11.44,-4.46,26.60,-4.54,-9.16
32.26,-11.40,-4.46,26.60,-4.54,-9.16
32.26,-11.42,-4.48,26.55,-4.56,-9.18
32.27,-11.39,-4.47,26.54,-4.56,-9.18
32.26,-11.42,-4.49,26.54,-4.56,-9.18
32.26,-11.41,-4.48,26.54,-4.56,-9.18
32.22,-11.41,-4.49,26.54,-4.56,-9.18
32.23,-11.39,-4.49,26.54,-4.56,-9.18
32.28,-11.37,-4.48,26.54,-4.55,-9.18
32.26,-11.39,-4.50,26.47,-4.52,-9.18
32.26,-11.39,-4.49,26.47,-4.52,-9.18
32.25,-11.35,-4.50,26.46,-4.52,-9.18
32.24,-11.37,-4.50,26.46,-4.52,-9.18
32.25,-11.37,-4.50,26.46,-4.52,-9.18
32.23,-11.36,-4.51,26.46,-4.52,-9.18
32.24,-11.36,-4.51,26.46,-4.52,-9.18
32.24,-11.38,-4.52,26.44,-4.52,-9.15
32.27,-11.38,-4.53,26.44,-4.52,-9.15
32.24,-11.37,-4.55,26.44,-4.52,-9.15
32.23,-11.40,-4.54,26.44,-4.52,-9.15
32.20,-11.41,-4.55,26.44,-4.52,-9.15
32.24,-11.50,-4.55,26.44,-4.52,-9.16
32.17,-11.56,-4.54,26.44,-4.52,-9.16
32.12,-11.67,-4.55,26.45,-4.56,-9.19
32.14,-11.76,-4.54,26.45,-4.57,-9.19
32.09,-11.93,-4.56,26.45,-4.57,-9.19
32.04,-12.02,-4.54,26.45,-4.57,-9.19
31.94,-12.20,-4.56,26.45,-4.58,-9.19
31.86,-12.32,-4.55,26.45,-4.58,-9.19
31.70,-12.49,-4.56,26.45,-4.59,-9.19
31.59,-12.65,-4.59,26.27,-5.15,-9.19
31.43,-12.78,-4.57,26.27,-5.17,-9.20
31.34,-12.92,-4.58,26.26,-5.18,-9.20
31.20,-13.08,-4.59,26.26,-5.19,-9.20
31.04,-13.23,-4.59,26.25,-5.21,-9.20
30.88,-13.37,-4.60,26.24,-5.23,-9.20
30.68,-13.53,-4.60,26.23,-5.24,-9.20
30.55,-13.69,-4.62,25.73,-5.98,-9.22
30.35,-13.87,-4.62,25.71,-6.00,-9.22
30.10,-14.05,-4.61,25.70,-6.02,-9.22
29.98,-14.12,-4.62,25.69,-6.03,-9.22
29.58,-14.38,-4.62,25.68,-6.04,-9.22
29.32,-14.56,-4.62,25.66,-6.07,-9.22
28.96,-14.78,-4.63,24.87,-6.89,-9.24
28.66,-14.91,-4.64,24.85,-6.91,-9.24
28.38,-15.09,-4.65,24.84,-6.92,-9.24
28.07,-15.20,-4.65,24.83,-6.93,-9.24
27.77,-15.29,-4.66,24.81,-6.95,-9.24
27.51,-15.41,-4.66,24.80,-6.96,-9.24
27.18,-15.47,-4.66,24.79,-6.97,-9.24
26.73,-15.57,-4.67,23.41,-7.90,-9.28
26.42,-15.62,-4.68,23.36,-7.93,-9.28
25.98,-15.68,-4.68,23.33,-7.94,-9.28
25.61,-15.76,-4.69,23.32,-7.95,-9.28
25.29,-15.78,-4.68,23.30,-7.96,-9.28
24.91,-15.85,-4.68,23.28,-7.97,-9.28
24.50,-15.91,-4.67,23.26,-7.98,-9.28
24.18,-15.94,-4.67,21.57,-8.53,-9.33
23.94,-15.98,-4.66,21.53,-8.55,-9.33
23.49,-16.06,-4.65,21.51,-8.55,-9.33
23.25,-16.06,-4.64,21.48,-8.56,-9.33
22.70,-16.13,-4.65,21.46,-8.57,-9.33
22.37,-16.16,-4.65,21.43,-8.57,-9.33
21.91,-16.18,-4.65,21.41,-8.58,-9.33
21.71,-16.19,-4.65,19.70,-9.05,-9.30
21.24,-16.22,-4.63,19.67,-9.05,-9.30
20.96,-16.23,-4.62,19.62,-9.06,-9.30
20.62,-16.26,-4.62,19.59,-9.07,-9.30
20.28,-16.31,-4.61,19.56,-9.08,-9.30
20.13,-16.33,-4.62,19.54,-9.09,-9.30
19.70,-16.36,-4.61,19.51,-9.09,-9.30
19.33,-16.34,-4.60,17.78,-9.47,-9.34
19.01,-16.35,-4.58,17.74,-9.48,-9.34
18.65,-16.41,-4.57,17.71,-9.48,-9.34
18.30,-16.45,-4.55,17.69,-9.49,-9.34
18.06,-16.50,-4.55,17.66,-9.49,-9.34
17.70,-16.48,-4.53,17.64,-9.50,-9.34
17.25,-16.56,-4.51,17.59,-9.51,-9.33
16.84,-16.62,-4.49,16.05,-9.89,-9.31
16.46,-16.64,-4.48,16.01,-9.90,-9.31
16.18,-16.65,-4.46,15.99,-9.91,-9.31
15.84,-16.65,-4.43,15.96,-9.91,-9.31
15.57,-16.72,-4.45,15.94,-9.92,-9.31
15.14,-16.72,-4.39,15.91,-9.92,-9.31
14.94,-16.67,-4.33,15.87,-9.93,-9.30
14.68,-16.67,-4.32,14.03,-10.39,-9.27
14.39,-16.68,-4.32,13.99,-10.40,-9.26
14.10,-16.74,-4.33,13.97,-10.40,-9.27
13.76,-16.75,-4.32,13.95,-10.41,-9.27
13.50,-16.76,-4.32,13.93,-10.41,-9.27
13.29,-16.75,-4.31,13.90,-10.42,-9.27
13.05,-16.77,-4.30,13.88,-10.43,-9.27
12.79,-16.80,-4.31,12.37,-10.78,-9.22
12.37,-16.80,-4.31,12.34,-10.79,-9.22
11.96,-16.83,-4.34,12.31,-10.80,-9.22
11.67,-16.86,-4.34,12.29,-10.80,-9.21
11.39,-16.87,-4.37,12.27,-10.81,-9.21
11.12,-16.88,-4.38,12.24,-10.81,-9.20
10.81,-16.93,-4.43,12.22,-10.82,-9.20
10.39,-16.92,-4.46,10.65,-11.18,-8.98
10.06,-16.96,-4.51,10.62,-11.19,-8.98
9.75,-17.01,-4.53,10.58,-11.19,-8.98
9.48,-17.06,-4.55,10.56,-11.20,-8.97
9.00,-17.09,-4.61,10.54,-11.21,-8.97
8.67,-17.12,-4.65,10.51,-11.21,-8.97
8.46,-17.16,-4.68,10.48,-11.22,-8.97
8.01,-17.22,-4.71,8.96,-11.61,-8.98
7.74,-17.18,-4.72,8.92,-11.62,-8.98
7.52,-17.22,-4.75,8.88,-11.63,-8.99
7.28,-17.23,-4.76,8.85,-11.64,-8.99
6.99,-17.24,-4.78,8.81,-11.65,-8.99
6.78,-17.26,-4.79,8.79,-11.65,-8.99
6.56,-17.25,-4.79,8.77,-11.66,-8.99
6.36,-17.29,-4.82,7.31,-12.03,-9.07
6.19,-17.31,-4.83,7.27,-12.04,-9.07
6.04,-17.31,-4.85,7.26,-12.04,-9.06
5.88,-17.30,-4.87,7.24,-12.05,-9.06
5.80,-17.29,-4.88,7.22,-12.05,-9.07
5.71,-17.26,-4.89,7.20,-12.05,-9.06
5.67,-17.24,-4.90,7.17,-12.06,-9.06
5.58,-17.20,-4.91,6.35,-12.25,-9.02
5.54,-17.14,-4.93,6.33,-12.25,-9.02
5.49,-17.14,-4.94,6.32,-12.25,-9.02
5.43,-17.10,-4.96,6.30,-12.25,-9.01
5.42,-17.10,-4.98,6.30,-12.25,-9.01
5.39,-17.09,-5.00,6.29,-12.25,-9.01
5.37,-17.10,-5.01,6.28,-12.25,-9.00
5.33,-17.08,-5.04,6.01,-12.17,-8.89
5.35,-17.09,-5.06,6.00,-12.17,-8.89
5.32,-17.09,-5.09,6.00,-12.17,-8.89
5.30,-17.09,-5.12,5.99,-12.17,-8.89
5.28,-17.10,-5.15,5.99,-12.17,-8.88
5.28,-17.10,-5.16,5.99,-12.17,-8.89
5.26,-17.12,-5.20,5.98,-12.17,-8.89
5.24,-17.12,-5.22,5.89,-12.17,-8.90
5.21,-17.16,-5.26,5.89,-12.17,-8.91
5.25,-17.12,-5.27,5.89,-12.17,-8.91
5.20,-17.11,-5.32,5.89,-12.17,-8.90
5.22,-17.13,-5.33,5.89,-12.17,-8.90
5.21,-17.12,-5.35,5.89,-12.17,-8.90
5.18,-17.09,-5.38,5.89,-12.17,-8.91
